Date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
17/1/2008,0.322,0.054,243.580,1.400,0.000,0.000,0.000
12/1/2008,3.734,0.048,234.310,16.000,2.000,0.000,17.000
28/5/2008,0.236,0.096,242.530,1.000,0.000,0.000,1.000
27/6/2007,0.406,0.342,240.210,2.200,0.000,1.000,0.000
7/12/2007,0.310,0.112,242.270,1.400,0.000,2.000,0.000
17/3/2008,0.962,0.000,240.780,4.000,0.000,0.000,0.000
11/8/2007,0.104,0.000,235.410,0.400,0.000,0.000,0.000
6/3/2008,2.466,0.196,238.070,10.400,0.000,1.000,17.000
31/12/2006,4.420,0.268,238.530,18.400,0.000,0.000,18.000
22/12/2007,1.752,0.000,242.280,7.200,0.000,1.000,18.000
29/8/2008,0.850,0.262,240.230,3.600,0.000,0.000,12.000
25/4/2007,1.772,0.096,233.620,7.600,0.000,3.000,17.000
13/2/2007,0.294,0.112,243.210,1.200,0.000,1.000,0.000
30/11/2008,0.374,0.180,244.860,1.600,0.000,1.000,0.000
10/1/2007,3.600,0.146,233.140,15.400,0.000,0.000,16.000
24/6/2008,0.210,0.080,238.810,0.800,0.000,0.000,1.000
15/11/2008,1.462,0.152,236.200,6.200,0.000,0.000,17.000
31/12/2006,2.382,0.000,236.680,10.000,0.000,0.000,0.000
15/10/2007,0.312,0.090,239.810,1.400,0.000,1.000,0.000
31/12/2007,1.608,0.088,237.990,6.600,0.000,0.000,17.000
21/8/2008,0.168,0.136,238.510,0.800,0.000,1.000,1.000
5/5/2008,0.510,0.360,244.400,2.400,0.000,2.000,0.000
27/10/2007,1.522,0.052,242.180,6.200,0.000,0.000,18.000
2/11/2008,0.532,0.094,245.220,2.400,0.000,0.000,0.000
4/1/2007,3.014,0.180,241.470,13.000,0.000,24.000,17.000
13/9/2007,0.130,0.000,240.660,0.600,0.000,1.000,0.000
23/10/2007,0.224,0.000,243.550,1.000,0.000,0.000,0.000
18/2/2008,0.338,0.112,241.390,1.400,0.000,0.000,0.000
5/9/2007,0.122,0.000,239.470,0.600,0.000,0.000,0.000
15/6/2008,0.156,0.000,240.740,0.600,0.000,0.000,1.000
6/10/2007,1.276,0.062,240.030,5.200,0.000,0.000,18.000
16/5/2008,1.294,0.000,238.750,5.400,0.000,0.000,0.000
1/8/2008,0.384,0.362,242.070,2.200,0.000,1.000,1.000
3/4/2008,0.304,0.080,240.130,1.200,0.000,2.000,0.000
23/2/2007,1.580,0.202,242.000,6.600,0.000,0.000,18.000
15/7/2008,0.448,0.170,241.240,2.000,0.000,1.000,1.000
29/6/2007,0.406,0.262,242.060,2.000,0.000,1.000,0.000
6/11/2008,2.762,0.176,235.700,11.600,0.000,0.000,17.000
19/7/2008,1.444,0.070,240.680,6.000,0.000,1.000,0.000
21/9/2008,1.882,0.434,241.070,8.000,0.000,4.000,19.000
1/2/2008,0.488,0.200,240.470,2.200,0.000,0.000,0.000
22/8/2007,0.110,0.000,241.010,0.400,0.000,0.000,0.000
23/10/2008,1.358,0.072,237.560,5.600,0.000,1.000,18.000
18/6/2008,4.702,0.116,236.680,19.800,38.000,37.000,1.000
26/8/2007,0.864,0.230,238.070,3.800,0.000,1.000,0.000
15/7/2007,0.300,0.086,236.960,1.400,0.000,1.000,0.000
3/11/2007,0.314,0.112,242.770,1.400,0.000,0.000,0.000
8/10/2008,1.460,0.158,238.840,6.000,0.000,1.000,18.000
15/9/2007,1.328,0.200,240.140,5.600,0.000,2.000,18.000
7/3/2007,4.630,0.196,238.330,19.400,0.000,0.000,18.000
21/8/2008,0.170,0.142,241.670,0.800,0.000,2.000,0.000
26/6/2007,0.792,0.284,241.900,3.400,0.000,1.000,0.000
17/9/2007,5.994,0.556,232.500,25.800,42.000,1.000,17.000
6/6/2007,1.266,0.000,234.810,5.400,0.000,0.000,16.000
21/9/2008,0.236,0.106,242.320,1.000,0.000,0.000,1.000
26/1/2007,0.376,0.242,244.780,1.800,0.000,1.000,0.000
24/1/2008,0.352,0.074,241.230,1.600,0.000,0.000,0.000
27/7/2008,1.366,0.368,237.690,6.000,0.000,1.000,13.000
2/7/2007,0.198,0.068,243.030,0.800,0.000,0.000,0.000
2/6/2008,0.576,0.074,234.750,2.400,0.000,0.000,1.000
22/11/2007,2.316,0.124,242.310,9.600,0.000,0.000,18.000
29/5/2007,0.284,0.060,233.720,1.200,0.000,0.000,0.000
12/1/2007,0.390,0.290,245.460,2.000,0.000,0.000,0.000
31/5/2008,1.428,0.000,240.590,6.000,0.000,0.000,18.000
25/4/2008,1.426,0.106,241.650,5.800,0.000,0.000,19.000
3/5/2008,2.570,0.440,242.850,10.600,0.000,1.000,1.000
1/6/2007,1.374,0.162,233.590,5.800,0.000,1.000,17.000
26/4/2007,0.112,0.000,235.110,0.600,0.000,0.000,0.000
28/3/2007,3.442,0.272,239.540,14.400,0.000,0.000,17.000
4/5/2008,0.460,0.272,241.140,2.200,0.000,1.000,0.000
30/11/2007,1.102,0.208,241.380,4.600,0.000,2.000,0.000
10/10/2007,0.620,0.000,239.550,2.600,0.000,0.000,0.000
17/5/2008,0.354,0.256,242.450,1.800,0.000,1.000,1.000
24/7/2008,0.432,0.212,238.800,2.000,0.000,0.000,1.000
9/5/2008,0.730,0.070,240.180,3.000,0.000,0.000,1.000
7/10/2008,1.472,0.000,242.790,6.000,0.000,0.000,1.000
25/1/2008,3.780,0.064,235.230,16.000,0.000,0.000,17.000
29/3/2007,1.520,0.218,240.980,6.400,0.000,0.000,18.000
9/2/2007,1.394,0.092,239.540,5.800,0.000,0.000,0.000
20/7/2008,0.144,0.000,240.310,0.600,0.000,0.000,1.000
6/8/2007,0.208,0.086,237.140,1.000,0.000,0.000,0.000
10/2/2008,3.172,0.000,237.870,13.400,0.000,0.000,17.000
18/7/2007,1.220,0.168,225.330,5.400,0.000,1.000,16.000
29/6/2008,0.354,0.128,240.620,1.600,1.000,0.000,1.000
15/7/2007,0.230,0.086,240.300,1.000,0.000,0.000,0.000
7/7/2008,0.232,0.154,240.990,1.200,0.000,1.000,1.000
1/3/2007,0.224,0.000,241.390,1.000,0.000,0.000,0.000
30/10/2007,0.208,0.000,243.630,0.800,0.000,0.000,0.000
8/9/2007,1.310,0.064,241.440,5.400,0.000,0.000,18.000
27/5/2007,2.024,0.232,231.570,8.800,0.000,4.000,16.000
22/8/2008,0.108,0.056,238.220,0.600,0.000,0.000,1.000
26/2/2008,0.220,0.000,241.120,0.800,0.000,0.000,0.000
12/1/2007,0.356,0.236,246.180,1.800,0.000,0.000,0.000
23/10/2007,2.494,0.000,234.870,10.600,0.000,0.000,17.000
12/12/2008,0.712,0.076,244.140,2.800,0.000,0.000,0.000
9/8/2007,0.132,0.000,235.020,0.800,0.000,0.000,0.000
14/5/2007,1.502,0.204,231.980,6.400,0.000,0.000,16.000
14/10/2007,0.538,0.090,240.830,3.200,0.000,0.000,0.000
21/3/2008,2.680,0.266,241.080,11.200,0.000,20.000,18.000
7/12/2008,1.418,0.000,244.370,5.800,0.000,0.000,18.000
22/8/2007,0.302,0.236,239.910,1.600,0.000,0.000,0.000
16/2/2007,2.356,0.000,235.650,10.000,0.000,0.000,17.000
1/7/2008,0.304,0.232,241.820,1.600,0.000,0.000,0.000
7/1/2008,0.330,0.104,241.750,1.400,0.000,0.000,0.000
19/4/2008,0.546,0.088,241.700,2.400,0.000,0.000,1.000
2/12/2007,0.212,0.000,244.430,0.800,0.000,0.000,0.000
1/10/2007,1.324,0.076,241.370,5.400,0.000,0.000,0.000
28/11/2007,0.302,0.000,245.130,1.200,0.000,0.000,0.000
22/11/2007,2.736,0.000,240.840,11.600,0.000,0.000,18.000
24/9/2008,2.070,0.264,239.570,8.600,0.000,2.000,18.000
21/7/2007,1.326,0.282,231.140,5.800,0.000,1.000,17.000
19/4/2008,1.754,0.076,242.630,9.200,0.000,0.000,0.000
27/5/2007,0.826,0.000,236.480,3.400,0.000,1.000,0.000
26/1/2008,0.882,0.048,241.160,3.800,0.000,0.000,0.000
14/10/2008,1.028,0.242,242.190,4.400,0.000,0.000,12.000
26/2/2008,0.210,0.000,238.730,0.800,0.000,0.000,0.000
21/4/2007,0.222,0.138,245.140,1.000,0.000,0.000,0.000
21/5/2007,0.324,0.092,236.250,1.400,0.000,0.000,0.000
16/10/2008,0.366,0.076,238.960,1.600,0.000,2.000,1.000
26/7/2007,2.358,0.090,231.780,10.000,36.000,0.000,0.000
27/8/2008,0.080,0.000,240.680,0.200,0.000,0.000,1.000
14/8/2008,0.152,0.092,241.210,1.000,0.000,0.000,1.000
20/5/2008,0.352,0.196,241.440,1.600,0.000,2.000,1.000
23/9/2008,1.346,0.116,239.800,5.600,0.000,0.000,18.000
3/5/2007,1.088,0.048,230.390,4.600,0.000,0.000,17.000
16/3/2007,0.310,0.106,241.640,1.400,0.000,2.000,0.000
19/11/2007,1.258,0.050,237.880,5.200,0.000,0.000,17.000
8/11/2008,1.688,0.000,234.060,7.200,0.000,0.000,0.000
29/2/2008,0.482,0.000,233.990,2.000,0.000,0.000,0.000
2/7/2007,0.114,0.000,240.500,0.600,0.000,0.000,0.000
25/9/2007,1.804,0.046,236.300,7.600,0.000,0.000,17.000
24/6/2007,0.214,0.114,241.060,1.000,0.000,2.000,0.000
18/1/2008,1.948,0.000,238.740,8.200,0.000,0.000,17.000
14/11/2007,2.130,0.224,237.210,9.000,0.000,0.000,18.000
7/8/2007,1.862,0.068,232.730,8.200,0.000,0.000,17.000
18/8/2008,0.082,0.000,240.940,0.200,0.000,0.000,0.000
22/11/2007,1.338,0.000,239.420,5.600,0.000,0.000,18.000
17/2/2007,0.472,0.178,238.050,2.000,0.000,0.000,0.000
13/1/2008,0.552,0.208,245.310,2.600,0.000,1.000,0.000
6/4/2008,1.308,0.394,243.100,5.600,0.000,2.000,0.000
2/8/2007,0.102,0.000,234.260,0.400,0.000,0.000,0.000
12/12/2007,0.256,0.000,243.700,1.000,0.000,0.000,0.000
31/5/2007,0.288,0.054,235.220,1.200,0.000,1.000,0.000
18/5/2008,0.318,0.226,241.970,1.600,0.000,2.000,0.000
17/7/2008,0.290,0.118,238.110,1.200,0.000,0.000,1.000
3/12/2008,0.396,0.046,243.360,1.800,0.000,0.000,0.000
8/5/2008,2.200,0.208,242.210,9.000,0.000,0.000,19.000
13/6/2007,0.258,0.114,241.450,1.200,0.000,1.000,0.000
6/8/2008,0.342,0.374,240.620,2.000,0.000,1.000,0.000
3/11/2008,0.486,0.182,237.710,2.200,1.000,0.000,0.000
11/12/2007,0.316,0.108,244.900,1.400,0.000,0.000,0.000
12/9/2008,1.728,0.000,239.080,7.200,1.000,0.000,18.000
21/1/2007,2.906,0.318,234.970,13.200,25.000,0.000,17.000
8/6/2007,0.502,0.174,233.480,2.200,0.000,1.000,0.000
10/1/2007,2.556,0.352,237.070,10.800,0.000,0.000,0.000
16/1/2008,0.648,0.052,239.900,2.800,0.000,0.000,0.000
5/1/2007,2.300,0.000,240.920,9.400,0.000,0.000,0.000
6/11/2008,0.296,0.000,240.950,1.200,0.000,0.000,0.000
16/10/2008,0.954,0.074,238.700,4.000,0.000,0.000,12.000
12/7/2008,0.230,0.000,240.830,1.000,1.000,0.000,1.000
20/6/2008,2.674,0.178,236.850,11.600,0.000,0.000,29.000
11/5/2007,0.364,0.000,234.310,2.000,0.000,0.000,0.000
21/12/2006,2.286,0.050,236.040,9.600,0.000,1.000,17.000
23/3/2007,1.456,0.000,233.230,6.400,0.000,0.000,0.000
26/3/2008,1.556,0.300,241.440,6.400,0.000,2.000,18.000
28/1/2008,2.120,0.056,236.960,9.000,0.000,0.000,18.000
21/7/2007,1.260,0.000,234.450,5.400,0.000,0.000,16.000
7/3/2007,1.466,0.204,243.250,6.000,0.000,1.000,18.000
25/8/2008,0.078,0.000,236.980,0.200,0.000,0.000,1.000
31/10/2007,1.292,0.000,240.570,5.400,0.000,1.000,17.000
4/5/2007,0.340,0.114,233.880,1.600,0.000,0.000,0.000
14/11/2007,0.304,0.072,242.170,1.200,0.000,0.000,0.000
23/1/2008,0.466,0.070,242.510,2.200,0.000,0.000,0.000
20/7/2008,0.340,0.198,241.070,1.600,0.000,0.000,1.000
3/1/2008,0.308,0.000,247.350,1.400,0.000,0.000,0.000
1/1/2008,2.366,0.000,241.850,9.800,0.000,0.000,18.000
15/10/2008,2.652,0.130,240.450,11.200,0.000,34.000,1.000
28/5/2008,0.244,0.112,240.640,1.200,0.000,1.000,1.000
23/4/2008,1.430,0.306,241.460,6.000,0.000,0.000,1.000
12/11/2007,1.386,0.088,240.010,5.800,0.000,0.000,17.000
29/11/2007,0.332,0.060,240.960,1.400,0.000,0.000,0.000
28/3/2007,0.276,0.000,243.900,1.200,0.000,0.000,0.000
9/7/2008,0.202,0.062,243.130,1.000,0.000,0.000,1.000
12/9/2008,0.242,0.118,240.880,1.000,0.000,0.000,0.000
15/2/2007,0.254,0.000,243.100,1.200,0.000,0.000,0.000
26/1/2007,0.222,0.000,246.310,1.000,0.000,0.000,0.000
24/8/2007,0.386,0.242,243.880,1.800,0.000,0.000,0.000
11/6/2007,0.282,0.232,240.700,1.400,0.000,0.000,0.000
13/9/2007,1.266,0.092,240.070,5.200,0.000,0.000,18.000
21/12/2007,1.358,0.062,240.870,5.600,0.000,0.000,18.000
27/11/2008,0.210,0.060,242.490,0.800,0.000,0.000,0.000
16/6/2008,1.396,0.152,240.960,5.800,2.000,0.000,18.000
10/10/2008,0.514,0.066,242.850,2.000,0.000,0.000,1.000
10/12/2008,0.296,0.058,244.630,1.200,0.000,2.000,0.000
13/12/2008,0.314,0.094,246.340,1.200,0.000,0.000,0.000
20/10/2007,1.422,0.000,237.450,6.000,0.000,0.000,17.000
10/4/2007,0.284,0.080,242.850,1.200,0.000,0.000,0.000
25/12/2006,2.970,0.226,238.660,12.400,1.000,0.000,17.000
1/12/2008,0.308,0.048,245.330,1.400,0.000,0.000,0.000
9/10/2008,3.964,0.256,236.020,17.600,0.000,29.000,18.000
15/9/2007,0.230,0.074,239.990,1.000,0.000,0.000,0.000
6/10/2008,1.476,0.194,239.200,6.200,0.000,0.000,18.000
19/9/2008,0.342,0.264,242.290,1.800,0.000,1.000,1.000
3/6/2007,2.470,0.000,233.290,10.600,37.000,0.000,0.000
18/1/2007,0.222,0.000,241.700,1.000,0.000,0.000,0.000
9/12/2008,3.418,0.242,236.400,14.400,0.000,0.000,17.000
12/3/2008,1.428,0.088,241.370,5.800,0.000,0.000,18.000
28/2/2007,1.310,0.000,240.930,5.400,0.000,0.000,18.000
9/3/2008,4.260,0.244,235.920,18.000,37.000,0.000,17.000
26/7/2007,0.222,0.110,234.900,1.000,0.000,0.000,0.000
3/9/2008,0.244,0.112,239.410,1.000,0.000,0.000,1.000
9/1/2008,2.616,0.000,238.510,10.800,0.000,0.000,17.000
21/10/2008,4.198,0.536,238.310,17.800,0.000,21.000,12.000
25/7/2007,1.158,0.000,236.510,4.800,0.000,0.000,18.000
21/7/2008,0.316,0.208,239.720,1.600,0.000,0.000,0.000
2/12/2008,1.452,0.078,238.870,6.000,0.000,0.000,18.000
20/12/2006,0.308,0.138,245.840,1.400,0.000,0.000,0.000
29/6/2008,0.258,0.000,240.470,1.000,1.000,0.000,0.000
30/10/2008,0.284,0.066,241.630,1.200,0.000,2.000,0.000
12/3/2007,0.226,0.000,246.310,1.000,0.000,0.000,0.000
17/4/2007,0.308,0.228,240.390,1.600,0.000,0.000,0.000
13/11/2008,0.410,0.164,243.400,1.800,0.000,2.000,0.000
25/12/2006,4.582,0.074,239.440,19.000,0.000,2.000,0.000
24/8/2007,1.694,0.390,239.690,7.200,0.000,1.000,18.000
10/12/2007,0.408,0.220,244.360,1.800,0.000,1.000,0.000
4/12/2007,1.474,0.092,240.060,6.000,0.000,2.000,18.000
4/5/2008,0.404,0.210,242.850,1.800,0.000,1.000,1.000
9/10/2008,1.860,0.068,239.630,7.600,0.000,0.000,18.000
13/10/2007,0.220,0.000,240.950,1.000,0.000,0.000,0.000
5/1/2008,0.336,0.066,243.200,1.400,0.000,0.000,0.000
2/11/2007,0.338,0.122,241.300,1.600,0.000,0.000,0.000
27/9/2008,1.558,0.000,237.660,6.400,0.000,0.000,18.000
4/9/2008,3.846,0.726,233.240,16.600,37.000,0.000,1.000
16/1/2008,3.428,0.054,234.860,14.800,0.000,0.000,17.000
30/6/2008,0.320,0.208,238.740,1.600,0.000,0.000,1.000
23/1/2008,3.180,0.118,238.300,13.400,0.000,0.000,18.000
21/11/2007,0.346,0.102,245.180,1.400,0.000,0.000,0.000
30/3/2007,1.922,0.090,235.070,8.400,1.000,0.000,17.000
15/1/2008,0.530,0.228,243.670,2.400,0.000,1.000,0.000
11/6/2008,0.284,0.062,242.810,1.200,0.000,0.000,0.000
3/12/2007,0.550,0.212,243.970,2.600,0.000,1.000,0.000
24/8/2008,0.080,0.000,239.460,0.200,0.000,0.000,0.000
27/4/2008,0.410,0.102,240.330,1.800,0.000,0.000,1.000
16/5/2007,2.604,0.184,235.420,11.000,37.000,0.000,0.000
18/11/2007,0.258,0.000,242.700,1.000,0.000,0.000,0.000
31/3/2007,0.312,0.000,243.240,1.400,0.000,0.000,0.000
21/6/2007,1.330,0.226,237.950,5.600,0.000,1.000,18.000
16/2/2007,2.502,0.128,243.870,10.200,1.000,0.000,18.000
7/11/2007,0.324,0.104,239.370,1.400,0.000,0.000,0.000
27/5/2008,0.682,0.112,242.380,2.800,0.000,0.000,1.000
22/9/2007,2.354,0.160,239.170,9.800,0.000,2.000,18.000
11/2/2007,2.540,0.180,242.040,10.400,1.000,19.000,18.000
12/2/2007,1.590,0.334,244.790,6.600,0.000,1.000,19.000
27/5/2008,3.246,0.246,238.140,13.800,0.000,30.000,18.000
7/11/2008,1.370,0.050,235.220,5.800,0.000,0.000,17.000
7/11/2007,0.222,0.000,241.410,1.000,0.000,0.000,0.000
25/9/2007,1.758,0.000,235.580,7.400,0.000,1.000,17.000
18/6/2007,0.172,0.094,239.780,0.800,0.000,2.000,0.000
24/1/2008,0.284,0.000,244.950,1.400,0.000,0.000,0.000
29/4/2008,1.074,0.072,237.450,4.400,0.000,2.000,0.000
13/9/2008,1.386,0.000,236.750,5.800,0.000,0.000,18.000
7/2/2007,1.440,0.206,238.170,6.000,0.000,2.000,17.000
19/2/2008,1.038,0.088,240.540,4.400,0.000,0.000,0.000
20/9/2007,0.108,0.000,240.660,0.400,0.000,0.000,0.000
19/11/2008,3.048,0.050,238.710,12.800,0.000,0.000,18.000
12/12/2008,1.276,0.070,240.310,5.200,0.000,0.000,18.000
17/4/2007,1.618,0.536,241.040,7.200,0.000,0.000,0.000
17/1/2008,0.406,0.074,245.570,1.800,0.000,1.000,0.000
16/3/2007,0.340,0.122,239.480,1.600,0.000,1.000,0.000
28/11/2008,2.786,0.000,240.030,11.600,0.000,0.000,18.000
3/9/2007,0.300,0.242,238.830,1.600,0.000,1.000,0.000
17/3/2008,1.380,0.072,239.520,5.600,0.000,0.000,17.000
14/1/2007,1.372,0.104,242.890,5.600,0.000,0.000,19.000
28/8/2007,0.204,0.130,239.330,1.000,0.000,0.000,0.000
18/4/2008,1.318,0.000,239.830,5.400,0.000,0.000,18.000
11/4/2007,0.386,0.210,240.830,1.800,0.000,1.000,0.000
11/6/2007,0.604,0.122,242.280,2.800,0.000,0.000,0.000
25/10/2007,2.664,0.132,239.150,11.000,0.000,0.000,18.000
24/6/2007,0.232,0.124,241.360,1.000,0.000,0.000,0.000
4/4/2008,0.322,0.094,243.640,1.400,0.000,0.000,0.000
21/12/2007,0.250,0.000,247.360,1.200,0.000,0.000,0.000
3/12/2007,2.510,0.090,240.990,10.400,0.000,0.000,18.000
28/3/2007,0.394,0.108,244.960,1.600,0.000,0.000,0.000
21/7/2007,1.258,0.172,231.050,5.400,0.000,0.000,17.000
21/5/2008,0.228,0.110,240.800,1.000,0.000,1.000,1.000
22/6/2008,0.180,0.000,238.000,0.800,0.000,0.000,1.000
7/2/2008,0.302,0.086,240.510,1.200,0.000,1.000,0.000
5/5/2007,1.400,0.078,235.220,5.800,0.000,1.000,17.000
22/3/2008,0.602,0.096,241.880,2.400,0.000,0.000,0.000
14/8/2008,0.128,0.088,240.800,0.600,0.000,0.000,1.000
24/1/2008,0.474,0.332,244.470,2.200,0.000,1.000,0.000
16/7/2007,1.444,0.000,233.480,6.200,0.000,0.000,17.000
3/8/2007,0.140,0.000,237.400,0.600,0.000,0.000,0.000
7/7/2007,0.186,0.096,241.870,0.800,0.000,1.000,0.000
26/2/2008,0.208,0.000,237.310,0.800,0.000,0.000,0.000
10/10/2008,1.754,0.198,235.960,7.400,0.000,0.000,18.000
4/4/2007,0.336,0.094,242.090,1.400,0.000,0.000,0.000
26/4/2007,3.318,0.000,229.810,14.400,35.000,0.000,17.000
20/5/2007,0.304,0.070,235.720,1.200,0.000,2.000,0.000
24/12/2006,0.406,0.000,241.710,1.600,0.000,0.000,0.000
28/7/2008,1.470,0.084,238.940,6.200,0.000,0.000,19.000
17/9/2008,0.158,0.000,243.890,0.600,0.000,0.000,1.000
14/2/2008,1.386,0.092,240.440,5.800,0.000,1.000,18.000
11/2/2007,2.418,0.112,240.040,10.000,0.000,0.000,0.000
20/11/2007,0.296,0.070,243.430,1.200,0.000,0.000,0.000
8/2/2008,0.338,0.084,242.260,1.400,0.000,0.000,0.000
19/2/2007,5.176,0.086,232.420,22.200,37.000,1.000,17.000
18/3/2008,0.388,0.208,242.710,1.800,0.000,0.000,0.000
21/5/2007,4.572,0.094,232.670,19.600,0.000,0.000,0.000
6/1/2008,0.318,0.092,242.890,1.400,0.000,1.000,0.000
11/9/2008,0.214,0.000,240.970,0.800,0.000,0.000,1.000
22/6/2008,0.136,0.000,238.630,0.600,0.000,0.000,1.000
18/8/2008,0.152,0.120,239.300,0.800,0.000,0.000,0.000
6/9/2008,0.436,0.060,240.720,2.000,0.000,3.000,1.000
8/4/2007,1.626,0.106,240.190,6.800,0.000,2.000,19.000
27/5/2008,1.392,0.226,239.030,5.800,0.000,1.000,18.000
6/5/2008,1.404,0.094,240.570,5.800,0.000,0.000,19.000
15/1/2007,1.348,0.094,240.920,5.600,0.000,0.000,18.000
7/7/2008,1.486,0.086,241.190,6.200,0.000,0.000,18.000
23/1/2008,0.456,0.104,243.720,2.200,0.000,0.000,0.000
8/10/2008,0.284,0.000,238.250,1.200,0.000,0.000,0.000
11/8/2007,0.104,0.000,235.530,0.400,0.000,0.000,0.000
22/12/2006,0.206,0.000,245.190,0.800,0.000,0.000,0.000
4/5/2008,6.576,0.318,236.650,27.800,38.000,36.000,18.000
7/1/2008,0.318,0.050,241.170,1.200,0.000,0.000,0.000
5/5/2008,0.282,0.000,242.300,1.200,0.000,0.000,1.000
1/8/2008,0.140,0.000,240.300,0.600,0.000,0.000,0.000
29/9/2008,2.604,0.000,240.890,11.200,0.000,0.000,18.000
19/1/2008,3.578,0.084,233.210,15.200,0.000,0.000,17.000
4/12/2008,1.628,0.080,239.390,7.000,0.000,0.000,0.000
4/8/2008,1.806,0.434,237.930,7.800,0.000,2.000,18.000
25/10/2008,1.480,0.000,239.770,6.200,0.000,0.000,18.000
29/4/2008,2.900,0.000,240.300,12.000,0.000,0.000,18.000
23/12/2006,3.184,0.148,243.140,13.400,4.000,0.000,18.000
18/4/2008,2.340,0.446,236.830,10.000,0.000,2.000,28.000
23/7/2007,2.530,0.282,232.850,10.800,1.000,16.000,16.000
23/4/2008,3.728,0.328,230.610,16.200,36.000,1.000,0.000
24/10/2008,0.314,0.060,241.000,1.200,0.000,0.000,1.000
2/2/2008,1.942,0.194,239.110,8.200,0.000,2.000,18.000
19/12/2007,1.406,0.000,246.400,5.600,1.000,0.000,19.000
27/11/2007,2.334,0.058,238.320,9.800,0.000,0.000,0.000
22/9/2008,0.216,0.000,242.600,1.000,0.000,0.000,1.000
24/2/2008,1.232,0.000,235.630,5.200,0.000,0.000,17.000
14/11/2008,0.420,0.158,243.730,1.800,0.000,1.000,0.000
31/7/2008,3.190,0.306,239.310,13.400,0.000,37.000,0.000
18/2/2007,1.722,0.336,236.610,7.400,0.000,2.000,17.000
10/11/2008,0.872,0.000,242.970,3.600,0.000,0.000,0.000
21/3/2008,2.676,0.092,238.050,11.200,1.000,1.000,17.000
29/1/2007,3.476,0.204,233.410,14.800,0.000,0.000,17.000
4/7/2007,0.320,0.220,242.030,1.600,0.000,0.000,0.000
10/12/2008,0.328,0.060,246.550,1.400,0.000,1.000,0.000
19/10/2007,0.224,0.000,242.870,1.000,0.000,0.000,0.000
25/10/2008,2.116,0.238,239.970,8.800,0.000,0.000,18.000
18/5/2008,1.436,0.172,238.730,6.000,0.000,0.000,1.000
20/12/2007,1.458,0.098,247.010,5.800,0.000,0.000,19.000
5/11/2007,0.398,0.214,242.070,1.800,0.000,0.000,0.000
10/3/2008,0.312,0.108,243.060,1.400,0.000,0.000,0.000
4/9/2008,0.236,0.000,243.500,1.000,0.000,0.000,1.000
9/5/2008,1.796,0.136,238.430,7.600,0.000,0.000,18.000
25/6/2008,0.138,0.000,240.140,0.600,0.000,0.000,1.000
2/3/2008,0.288,0.000,241.290,1.400,0.000,0.000,0.000
15/10/2007,1.318,0.066,234.470,5.600,0.000,2.000,17.000
21/3/2007,3.472,0.222,236.670,14.600,0.000,1.000,17.000
8/10/2007,0.360,0.078,239.130,1.600,0.000,1.000,0.000
4/7/2008,0.580,0.078,240.820,2.400,0.000,0.000,0.000
12/1/2007,0.208,0.000,241.170,0.800,0.000,0.000,0.000
15/1/2007,0.508,0.132,243.520,2.400,0.000,0.000,0.000
3/1/2008,1.338,0.078,235.260,5.600,0.000,0.000,17.000
3/5/2007,0.130,0.000,234.110,0.600,0.000,0.000,0.000
8/1/2008,0.220,0.000,242.790,0.800,0.000,0.000,0.000
26/11/2007,0.220,0.052,241.890,1.000,0.000,0.000,0.000
8/9/2007,0.212,0.112,242.850,1.000,0.000,0.000,0.000
6/4/2008,2.052,0.000,239.540,8.600,0.000,0.000,1.000
10/3/2007,1.292,0.000,240.810,5.200,0.000,0.000,18.000
5/12/2007,2.272,0.092,239.280,9.400,0.000,0.000,17.000
19/3/2008,0.318,0.086,242.920,1.400,0.000,0.000,0.000
14/7/2007,0.374,0.228,241.730,1.800,0.000,0.000,0.000
2/12/2007,3.696,0.000,236.860,15.600,0.000,0.000,17.000
26/10/2008,0.294,0.070,243.310,1.200,0.000,2.000,0.000
31/8/2007,1.266,0.112,240.260,5.200,0.000,0.000,17.000
31/5/2008,0.238,0.104,240.250,1.000,0.000,1.000,1.000
5/2/2007,0.298,0.000,242.050,1.400,0.000,0.000,0.000
11/4/2007,0.310,0.110,238.940,1.400,0.000,0.000,0.000
11/1/2008,2.052,0.064,237.250,8.600,0.000,0.000,0.000
25/7/2007,0.124,0.000,235.030,0.600,0.000,0.000,0.000
14/11/2008,0.336,0.048,240.830,1.400,0.000,0.000,0.000
8/3/2008,1.614,0.228,239.470,6.800,0.000,2.000,18.000
27/10/2008,0.462,0.304,241.120,2.200,0.000,2.000,0.000
11/9/2008,0.228,0.094,239.370,1.000,0.000,1.000,0.000
13/2/2008,0.722,0.152,243.420,3.000,0.000,0.000,0.000
7/4/2007,0.318,0.000,239.940,1.400,0.000,0.000,0.000
3/12/2008,1.444,0.072,242.330,5.800,0.000,0.000,18.000
6/8/2008,0.082,0.000,241.200,0.200,0.000,0.000,0.000
26/4/2007,2.924,0.054,230.870,12.600,0.000,0.000,0.000
23/3/2007,0.314,0.104,244.980,1.400,0.000,0.000,0.000
9/10/2008,2.484,0.098,235.770,10.400,0.000,2.000,18.000
10/1/2007,0.306,0.136,243.720,1.400,0.000,0.000,0.000
28/11/2008,2.850,0.086,238.720,11.800,0.000,0.000,17.000
